,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
record_00,0.00020604832972008494,0.0002430644944193177,0.000122839045566752,3.2934255224267807e-05,7.448750635430699e-05,0.00013198663406640372,0.0002932661077103438,0.00030840441227397296,0.0,0.010673928980736484,0.09916233088963934,0.18398732246505123,0.30224220462110035,0.4222037370228531,0.5422611486518926,0.6438228181424748,0.7294902685283126,0.8005086513744365,0.8643974548795198,0.9214448940627049,0.9942393672893262,1.0,0.9999902774202233,0.9999984318419718,0.9999924728414631,0.9999764776295724,0.9879863413435717,0.9706293410207926,0.9705474831717043,0.9699155154862139,0.9070672798600157,0.7676788582241394,0.6329103771550738,0.521338383673384,0.4181731873726688,0.3175623734855841,0.22642788955985718,0.16558580830052175,0.11488162367082269,0.06623564645354527,0.03234456613641146,0.00569372044185466,0.004567260258040404,0.004202663516411426,0.004322012979552095,0.004558112669540751,0.004729303254319948,0.004879585065385657,0.004890039452242401,0.004895855422952541
record_01,0.005668776147536489,0.005698166615676222,0.005730822691387036,0.0056886457597999695,0.00571776026110271,0.005699799419461763,0.005675399351624316,0.005629588856683515,0.005815728488235148,0.01950025701485121,0.09810210782034068,0.16985816235012283,0.3027623233380117,0.41916853175234814,0.517360500268778,0.6155562586087312,0.7061420126422675,0.7882671403467525,0.85278374249869,0.9126708689680398,0.9954120173704787,0.9999366248863993,0.9999850725745144,1.0,0.9999335757312032,0.9819588058504717,0.9705835196068574,0.9705702111932142,0.9705780034787154,0.9694521554942143,0.9112115861995608,0.8823284488253015,0.808964317307539,0.6516594307709918,0.5011379905220313,0.3852468694236319,0.2934057987677157,0.20339837772137634,0.12195956027228481,0.0621878219989656,0.0287309747083033,0.002086006397234596,0.0003383488039500788,0.0002368510720728752,0.0,0.0002265216568818324,0.0002609300098259082,0.0002594963284532384,0.00018924594119241689,0.00025384796931031037
record_02,0.0,4.989371270581444e-05,4.32412176783722e-05,4.3241217678372636e-05,0.0002893835336937217,0.00024855547597628456,0.0003037972729198461,0.0002727522961251175,0.0003049060220910863,0.009607311568797305,0.10539449790318703,0.22024075270939292,0.34740538097873896,0.47566981247866785,0.5919133373585845,0.6970686821268872,0.7638169202696609,0.7748037834505961,0.8306514158488751,0.9176596517411693,0.9949655130326726,0.9999976952977582,0.999997858728163,0.9999916472610016,0.9999935761844893,0.9999834646230369,1.0,0.9999599840097466,0.9999939330631286,0.9956548491397111,0.9062808946181009,0.7660695696160867,0.6394154073247372,0.5368780287206751,0.4515514049776719,0.3635722681157971,0.27363210839158825,0.21307159455237687,0.11321210097972874,0.058911486500989,0.035907344312585715,0.013533716480070844,0.0010420856273194886,0.0012878377489149591,0.001451233261396666,0.0015078122518578216,0.0015707052490176988,0.00159881630492853,0.00159881630492853,0.00159881630492853
record_03,0.0009261001312127214,0.0009461266797103849,0.0008574985501888095,0.0008592029372949935,0.000875299926631177,0.0009636676636781965,0.000672477860995264,0.0001959833046010888,6.884076088837994e-05,0.013496949265132722,0.08564258798535154,0.1916925327341686,0.32068208465398335,0.43865264373608037,0.5558977819331239,0.6562488280032927,0.7423135948252321,0.8124214161182124,0.8660990906988421,0.9287895702149841,0.9938181080342959,0.9999793247760348,0.9999764398610628,0.999960092009555,0.9999807672335209,1.0,0.9999745165844149,0.9999644193820129,0.9998870074969325,0.9929141680097552,0.8827941369811884,0.722086596631678,0.5724301011630254,0.45676468536783804,0.3529451815089021,0.2834556029595693,0.25680091467479876,0.1840446345422874,0.09083267350862516,0.05542264037498857,0.031580518887892615,0.005811661210971908,0.0003418624241748183,0.00011395414139160609,0.00013847591865309103,0.00024584410283901963,0.00026108480496051526,3.4618979663272894e-05,0.0,4.0388809607151665e-05
record_04,0.0006047832188542452,0.0004634830891566541,0.0004044589843462685,0.000486735009233473,0.0004921008369435083,0.0005667282039107067,0.0008891720874861054,0.0008748632135926784,0.0007478719577885143,0.008075804000459774,0.10894378647597047,0.2173969547779174,0.306007151002162,0.34317421559701783,0.3941667824390882,0.495599047594439,0.5968018294778574,0.7061447602720556,0.8165822257817726,0.908942829629015,0.9804870938838413,1.0,0.9998622770887755,0.999828251428355,0.999834148455881,0.999818529811092,0.9998541757410563,0.9997699217247779,0.99991088517509,0.9891622242652033,0.82038416407248,0.5787965135070033,0.37949051421932506,0.250580378057263,0.12861245868873966,0.06488888634331641,0.07408305125386457,0.0702379487748702,0.07025698498418008,0.06575772245051985,0.030995638962335238,0.004319309853467283,0.0004906699495541655,1.5967873765128513e-05,0.0002801506423971222,0.0,0.0003113735384200072,0.00047296271811104963,0.0006367189663845027,0.0005634663454869754
record_05,0.0012528073515739916,0.0011409923062974468,0.0011871950213541882,0.0011186181101440614,0.0011941310221617377,0.0011386989511917248,0.0011326019827399274,0.0009304511204940886,0.0011214148846632346,0.011970103244536078,0.11768723615788283,0.22747378087567105,0.37796314859856495,0.4879065923668789,0.5891322776112348,0.6359693736378936,0.6432259547247033,0.6766579330929515,0.7902492797859859,0.9000389281466086,0.9761349676515324,0.9990376666132745,1.0,0.9994941002148034,0.9997949314521749,0.999965661823959,0.9999323802071808,0.99997358601843,0.9997741844702872,0.9794162084929962,0.8780388244892181,0.7517044979422763,0.6754662409163631,0.5789851327636613,0.45758873752364637,0.3376806888713098,0.21902475002444985,0.1387165091615046,0.07763357448411853,0.06515228897563917,0.032018162426933935,0.0058550703802704,0.0007833261091815431,0.0004536276572573715,0.00013562063979859554,0.00031566873056569666,0.00011925263154704078,0.0,0.00012392920533319906,0.00011457605776088227
record_10,0.0006051633179976705,0.0006362113556981535,0.0006084898934655794,0.0007093960159921487,0.0009555626006174061,0.0008280438743475655,0.000958889176085315,0.0009311677138527407,0.00039226248805150215,0.007375853253681548,0.07949690012033915,0.18053932135105272,0.2957815299036677,0.4020140632726079,0.51947498859427,0.6440713819385806,0.7333424341169743,0.7985146647473467,0.8641512344146169,0.9196842927733767,0.97228539914292,0.9870456754019113,0.9966702685502371,0.9997478885624335,0.9996595591195826,0.9995387575168536,0.9995687318182793,0.9992180841714278,1.0,0.9834523768189218,0.7035468268232152,0.5143286675389209,0.5072401021771704,0.30414735144817806,0.08757545017391108,0.29586166314022216,0.5139901682539166,0.4993788911338196,0.3160526120951653,0.10646158380551356,0.034274527086380416,0.010121771893504466,0.0,0.00028205427486466896,8.605045673837357e-05,1.2820648857484294e-06,0.00025032860142072314,0.00025032860142072314,0.00025032860142072314,0.00025032860142072314
record_100,0.0004757012349744628,0.0004757012349744629,0.0005392722181937775,0.000589869531368334,0.000589869531368334,0.0006560352485966002,0.0006326826425160358,0.000339477699504503,0.0001824962919629302,0.009980211909764235,0.11035470700948875,0.18253891184920507,0.3022433780775102,0.42096725330435886,0.5535117871922647,0.6670638725478095,0.7565066618496014,0.827774777771582,0.88626257437027,0.9273874521989557,0.9952920482673273,1.0,0.9999732736852774,0.9999873506717065,0.9999703462930623,0.9999821612036887,0.9999918138359739,0.9999818368619375,0.9997303001314135,0.9966365760408966,0.877718027596917,0.738803025416609,0.5993588196036048,0.4835889210988514,0.39094459453659297,0.2930823850751765,0.212987992504057,0.13985996869237194,0.09009495969675346,0.06196674567271345,0.03294865320511456,0.007925182574674554,0.0005026576382896824,0.00044081647774300235,0.0,5.0741465063942524e-05,0.0002299222635709903,0.00024736464218672076,0.00024260762983697613,0.00024267279438971222
record_1000,0.021139876471460813,0.021107629202267057,0.021107629202267057,0.021134133807083844,0.021111212232177476,0.02111479526208789,0.02111646407053932,0.02102163648441705,0.020837110444030568,0.032156515463557044,0.11586333574241564,0.19551555596020115,0.3226576314044524,0.417260841121442,0.5203231134646791,0.6033114031690852,0.6957335629205862,0.7834099210570314,0.8585324727687688,0.9206513262612428,0.9856494411238078,1.0,0.9999665583875028,0.9999388496228625,0.9997974393757315,0.9999808905071447,0.9999560481664324,0.9999570036410753,0.999969424811431,0.9831072083156871,0.9133873127396445,0.837965685708413,0.7617205130331561,0.6424371877693241,0.5202782179127734,0.3979478639681999,0.29488739566799466,0.21395892728213745,0.15349642507074396,0.07438817972764676,0.030427089999261903,0.0037765135255796094,0.0005052072173688093,0.00011244824006528147,0.0,6.270302343229899e-05,0.00012481705564644727,0.0001271975618198066,8.240968793959302e-05,8.240968793959302e-05
record_1001,0.0,0.0,1.0024159314320004e-05,0.00013317811660453925,0.00013317811660453925,0.00013317811660453925,0.000185291292667185,0.00046827144225467074,0.0004969118974384425,0.0089530062904471,0.09588636820714717,0.1846448935537697,0.3029708365347211,0.42160252645942675,0.512533168130388,0.5913858676490026,0.675963350433491,0.7631012294034049,0.8422052791702587,0.9185857426651438,0.9936412519554199,0.999969233758685,0.9999932396895125,0.9999853765606979,0.9999773051596915,1.0,0.9999900848779515,0.9999709306649035,0.9999504004896703,0.9939977422474978,0.8999966144900549,0.7759365837896774,0.6635817228031469,0.5535027571558186,0.45874982367972367,0.36362504635330706,0.27115460119248397,0.16621024530810685,0.10128393557057307,0.08662115679193468,0.05613672418295214,0.03361161990495518,0.022285138178492935,0.02247327869242633,0.022665647083077327,0.022872267509760253,0.023039814172585323,0.023039814172585323,0.023039814172585323,0.023039814172585323
