,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
record_10,0.0006758358577903584,0.0008085091589819049,0.0008902422969761977,0.0008556096113853958,0.0008888569895525661,0.0006212216183826021,0.0002862482602726096,0.0004344761546012422,0.0004289349249067137,0.007270968290225581,0.10499348238791316,0.1877649872061349,0.309892707683467,0.41962304899366043,0.5133339933611019,0.6142612495957607,0.7102993526150707,0.7719584566574733,0.8464911349100038,0.9167740374096582,0.9765956953429267,1.0,0.9998449354263319,0.9999707977195096,0.9991033182108312,0.9999215391827847,0.9999141109397347,0.9999424311163626,0.999943313220225,0.9879669426568469,0.879602418904924,0.7493110941483715,0.6198302463059148,0.5113660128140254,0.4212004517571893,0.32282303660111294,0.22697431011520572,0.12941826364404316,0.0665511457570997,0.06230491733915306,0.034387267444068136,0.010844623977694158,0.0,0.0007097148664018275,0.000271228611363756,0.0007503991581063908,0.0009266977554928318,0.0010261482463262087,0.0010216277694701462,0.0010240438864104555
record_100,0.00033899954153826094,0.0,0.0005731888505134834,0.000839048112764626,0.0006880003223230638,0.0009333597223389444,0.0009466523028486231,0.0011876758557427963,0.0013465354404581262,0.0035070910263774136,0.07859628178389655,0.14109623313531333,0.25195367193116686,0.3843821224302597,0.5133105365493401,0.6154406443389782,0.7159774949610286,0.8002746292291748,0.8592523723492721,0.9212518264261396,0.9874403633131834,0.9999321283400628,1.0,0.9999290983552444,0.9999793961032334,0.9999595879936882,0.9998157769230278,0.9999436422823736,0.9999775781123422,0.9933473653322359,0.8693625713327945,0.72871348277519,0.6053896879375752,0.4865805864269937,0.373324139411286,0.2847987952727984,0.21152865922621802,0.1563143781339737,0.08838093840114192,0.07477401653490262,0.05005127960523973,0.026102472416075596,0.01884373060332116,0.01917930697215915,0.018971430690767763,0.019147858443161105,0.019147858443161105,0.019147858443161105,0.019147858443161105,0.019147858443161105
record_1000,0.0020139486355206394,0.0020245284782588343,0.0020192718268354547,0.0020048801988879015,0.002069114958369798,0.00209455696114498,0.0018817006012932056,0.0013371428826370235,0.0013232360453270693,0.007701369810353034,0.10548360149018071,0.18155702243023117,0.30782823263891346,0.38917334230252776,0.4526907076389235,0.5507244941594832,0.6559146718669273,0.7580446742073786,0.8459424147084397,0.9193327037293492,0.989110468032172,0.9999868573382136,0.999984002579711,0.9999868573382136,0.9999776574749629,0.9999998599552435,0.9999756860756951,0.9998155179646764,1.0,0.9953967827092516,0.8904627200301607,0.7699410380294889,0.6484995574560679,0.5334329719203041,0.43062838972454315,0.3364805627424924,0.27066422472881474,0.17636975696096974,0.10883797301759904,0.06652343627145327,0.03394492162346264,0.007166583950039048,0.0,0.0008438684088798181,0.0014617400543105936,0.0019963155642903152,0.00213234211378139,0.002151234690099595,0.0022116909343178506,0.0022308432024067525
record_1001,0.001135866102278075,0.0011346824597293105,0.001181081247640889,0.0010451990830426946,0.0011236351292741727,0.0011070641335914658,0.0010650842778619427,0.0006994176397968828,0.00034590306523247475,0.008381731238299679,0.11178342711668096,0.17725769717812256,0.29103767946625925,0.39565944040458334,0.49433199696211394,0.5921910809571355,0.6884403385280238,0.7765709154573733,0.8597025278461563,0.9229057844529668,0.9909371955170221,0.9999585165128466,1.0,0.9999608070602619,0.9999828993377887,0.9999625249708236,0.9998394080472424,0.999974349006683,0.9999207224804914,0.9943208700796012,0.866892003484423,0.693621067937976,0.5194431517667105,0.38495746352924176,0.3037837485047087,0.28218898368114786,0.23947935436129164,0.15692082233894541,0.09247648177619955,0.06244176762926189,0.02269245324505068,0.000130561202681729,5.72636853867246e-06,1.946965303148644e-05,0.0,0.0002107303622231421,0.00046154530421698965,0.0004661263990479276,0.0004019910714147977,0.0005776760581812646
record_101,0.019194526009251565,0.019165993771561196,0.019194526009251565,0.019194526009251565,0.019220863459427296,0.018878888129801832,0.018229779722345883,0.01780039697994973,0.018226213192634587,0.033667832795819655,0.10900680211428206,0.21376276262480856,0.334097925592966,0.43924913268034027,0.5482855295231106,0.6503156101465022,0.7347145699133091,0.8065653518832346,0.87016280867704,0.9235835671350505,0.9867499214549269,0.9999695656131303,0.9996371284642456,0.999952347729036,0.9999613717397421,0.9999239140328257,0.9999913611968981,0.9999204023728022,1.0,0.9959252261807378,0.8854666658842716,0.7267898955876633,0.5716621566832036,0.43623821266291424,0.3371953618755133,0.24954800007391548,0.19792046290173798,0.14686082038816872,0.1088831795101068,0.0610427246535293,0.02950662894741031,0.002482611477317047,0.00037183948473903407,9.817544151525716e-05,9.817544151525769e-05,0.00020371404114415728,0.0,0.00023807544567449698,0.0002491201828449633,0.00022847984068597108
record_102,0.0020369692740518004,0.0020769098480528164,0.0019265931870883148,0.0006162259988728133,0.0003413986942050038,0.00018258548114750053,0.0,0.00023858137499446964,0.0005043923916699698,0.008814223713543522,0.10311857395582232,0.19905811502477633,0.3324571577933437,0.4486946906459247,0.5572937779724702,0.641612227707859,0.7341899136051846,0.8128061148171575,0.8737194559795899,0.9260463985300795,0.9937954909853384,1.0,0.9999660265564659,0.9999870442503284,0.9999803999364227,0.9999655909994976,0.9999770645305887,0.9998658484537372,0.9999699465691814,0.9962550629686039,0.8943785805198531,0.7692936055745451,0.6587393530618516,0.5416291929634607,0.43855947946867707,0.3421536532823708,0.22264167866077478,0.15702816217868681,0.10841059008277157,0.06084309389047411,0.034734247998223056,0.009767608298242192,0.002097093243107374,0.0020967986236778116,0.0020915936804222083,0.0020915936804222083,0.0019799656521102145,0.0021479641979451564,0.0021754620113709853,0.0022122730723202044
record_103,0.0020478254052935497,0.0020293314035147933,0.0020131491519583817,0.001997860618271433,0.002048981280404722,0.001980784648845558,0.0015231176860126337,0.0015357727310442314,0.0015288374803771976,0.01314459587593345,0.10104786317334716,0.19627628045364556,0.32641259684775564,0.44194275414249734,0.5546389354386061,0.6552223077466723,0.7415679999302046,0.8162854147638113,0.8744311504059759,0.9290126435659368,0.978840862613559,0.999959227509592,0.9999720090783891,0.9999205882558755,1.0,0.9999146437553037,0.9999220252897977,0.9999483292585437,0.9989933264977722,0.9713899577617945,0.9446747138025411,0.9444716689243811,0.9443506847106733,0.9444589469358963,0.9382039692642276,0.7416173101063093,0.5351014031306929,0.3609256692740663,0.2142464925510645,0.08641383192488603,0.03290508365307979,0.007793680582930936,0.0003005275289047917,0.00012483451200660594,0.0,8.474246824444258e-05,0.00036217420150064656,0.0002604571917174863,0.0006442077286266819,0.0007089367348523294
record_104,0.0003124261709075855,0.0003305247180999148,0.00026142419876449554,0.00025473705173203564,0.0004462356503332264,0.0005103790308236877,0.0004119681804653969,0.0003487896122333502,0.00039386963327306754,0.010710551663520194,0.09423027683997771,0.16500387634528843,0.2850210218964921,0.4017179353226617,0.524333318570859,0.6165613343746156,0.7062076017505347,0.7823444464680144,0.8593799563544904,0.919625856825443,0.9920210344520595,0.999990720281875,0.9999718338225914,0.9999942111648492,1.0,0.9999869120459034,0.9999777088089715,0.9999867080960545,0.9998577493758625,0.995489297453885,0.8638178577883343,0.7284139265081204,0.6108815472024022,0.4957362435971896,0.3886124614559422,0.2923941286973076,0.21644614829059614,0.12622221649035667,0.06844570377112356,0.05607915408149657,0.03000344441643185,0.0033190320372981706,0.0002757162843524774,0.0001571669278058209,0.0,2.7481054174298677e-05,0.00012628933884593462,0.00015689932203483524,0.0002003955523496616,0.00016756238275564923
record_105,0.0008368102505938407,0.0008745863240315313,0.0010055975101434815,0.0010300855823139395,0.0009749874199304091,0.0008341810049502758,0.0009284600828065388,0.0010398808111821225,0.0008194881616480009,0.010044144948259509,0.0955778566994267,0.19408543352813062,0.3070063211638069,0.4170694277476557,0.5371870757632984,0.6456454843513753,0.7325555102001503,0.8109908821272437,0.8689537344230884,0.9202335077926842,0.9937582402820379,0.9999615350148763,1.0,0.9999700773656336,0.9999828654888604,0.999978961410421,0.9999893766030934,0.9999663187313004,0.9998889683678147,0.9957781750020915,0.8704718545946438,0.7227164028637639,0.6026582416722164,0.46768608336115347,0.3436476762815396,0.32416089727534725,0.2839727677884087,0.19877533714613788,0.09725276288976768,0.07099190806542241,0.031513044761554955,0.005716550751859693,0.0005612252258559038,0.00031666641308126457,0.0,0.00034600611269582234,0.00034931717597520845,0.0003493171759752083,0.0003658724923721377,0.0004440043883676458
record_106,0.0004380752787828928,0.0004228886691184194,0.00040419745722368265,0.00035046022302631424,0.0003399464163355251,0.00042288866911841964,0.0,0.0006460150111118401,0.0005642409590723668,0.009982299690048355,0.12146708344337444,0.21837045658286416,0.2935167599028483,0.4215953307113635,0.5487131328050352,0.6768090163485679,0.7822231524561476,0.8691828149602178,0.938102579390892,0.9449198651578565,0.9846976046055925,0.9998953791052962,0.9999855496001793,0.9999554927685516,0.9999560707845445,0.9999549147525587,1.0,0.9999242799049384,0.99995722681653,0.9936158133590983,0.8647703437888498,0.7067112171377677,0.5553453457322287,0.42148063424107796,0.3255412237122158,0.26996546005707206,0.20519919221513427,0.1666167993454761,0.11543788275459045,0.07778723503183425,0.04372365402238196,0.01805377354731083,0.01288411557389312,0.012499674942058763,0.012740826140934261,0.012770326906543438,0.012839548345847827,0.012990880249431094,0.013076572949533944,0.013089251254754075
record_107,0.01256554709167192,0.012518391687175051,0.012462549760797184,0.01240119864314785,0.012450140443824323,0.012296264913360862,0.012116411636926748,0.012266482552626003,0.012564306159974637,0.022825570364832373,0.0990949211705856,0.20119526912287772,0.32839684612749326,0.44378110655426456,0.5539137440381217,0.6512638806453613,0.7358845759314175,0.8121018410246217,0.8769293284974017,0.9268628498377154,0.9812255202358637,1.0,0.9999443622775722,0.9999517970005887,0.9993937655958854,0.9999436397097485,0.9999561051408208,0.9999450848453961,0.9999328011923925,0.9922430980786409,0.8735567374254668,0.8280983076666576,0.7102571473697389,0.5271311871840546,0.3829302008981764,0.2860484822595923,0.19556765477316887,0.10373967183617178,0.06154056357986119,0.05679196170143952,0.03292656346817141,0.007082665390401914,0.0007406134919494462,0.00032639685514768087,0.00010414240351848286,0.00011562937917787877,0.0,0.00023857707349359637,0.00023564974743846016,0.00023564974743846
record_108,0.0001186069246293328,0.0001186069246293328,3.673665807103229e-05,0.0,5.772903411162217e-05,9.446569218265464e-05,0.00044923684726862423,5.877865291365172e-05,0.00033797725425349764,0.00675071156754137,0.10957405516461034,0.20842535459323053,0.32221482881233454,0.41968662924400163,0.5225780613871764,0.6282021011086635,0.7076288550958393,0.7956348932797184,0.8679158424626776,0.9249395569729592,0.9692337764998006,0.9706137970464688,0.9706010190784441,0.9705984634848391,0.970603006762359,0.970606130265654,0.970599599304219,0.9854135235675294,1.0,0.9968449777172774,0.9045534577159576,0.7981866574453864,0.6908010271909788,0.5881865611266125,0.48570033939587587,0.3928193807645036,0.3041906717509857,0.20754312954300522,0.13316972817046477,0.07330743438659197,0.042113589772982976,0.024951574355596973,0.0016428442649583487,0.0011982424114800863,0.0009134546174389423,0.0008969173632101014,0.0010590653712477616,0.0010590653712477616,0.0010590653712477616,0.0010029584752847304
record_109,0.00044557548981352077,0.0004584533941433915,0.0005503157783631346,0.0005734960061569018,0.0007778254215241812,0.0007503525589537905,0.00026614335615065816,8.585269553249838e-07,0.0,0.006313607229457867,0.11739262979743981,0.22518634296597367,0.36435130860334436,0.4991811048786256,0.6149984869677307,0.7126175791818666,0.7861676269458998,0.8329471616913372,0.8925025788134437,0.933983167186912,0.9853914997116563,0.9999909543858633,0.9999342111199099,1.0,0.9999569084262913,0.9996747052502826,0.9999154917900769,0.9999826320401901,0.9999614478875675,0.993474557723764,0.8871608738180466,0.7859972139831688,0.6887687471968347,0.590974546188858,0.5170634700181227,0.41710391510067196,0.29724484422108227,0.21397197838696705,0.14352695074446029,0.06903284716626812,0.041385359406019305,0.04066853634399189,0.020104440506055525,0.0022623439300942915,0.002827587144927087,0.0022209806158598297,0.002040641401844543,0.002125483800862545,0.002118758673045835,0.002129518877552571
record_11,0.0028943464230428094,0.0029295699482966135,0.0029233549130158612,0.0028987493636995344,0.0027606557725578127,0.002631637630524852,0.002584672930186446,0.0023393812124432234,0.0025597229331316682,0.009367403011872133,0.1000109949396233,0.1719353344856801,0.28632751595457173,0.3875353132097575,0.47611646660518914,0.5671138925969984,0.6585209003389157,0.7466390580973351,0.8331275841392374,0.9119018500300837,0.9867771058861561,0.9998643376284712,0.9999983251559073,0.9999363559244677,0.9988879035222812,1.0,0.9999531043653972,0.9998643376284708,0.999969852806327,0.9909859890917404,0.8907875107620365,0.7274843497450377,0.555428739796415,0.4084058005805941,0.33470545395770307,0.292773261746775,0.2175762047083776,0.13823685536573718,0.10461532134349667,0.0672781283186587,0.042110605029054365,0.03316554186928792,0.024343858891035484,0.016048236466930745,0.006991317648099384,0.0,0.002151018219472448,0.0022706698790176372,0.0020764477800958416,0.002449299976978869
record_110,0.0019595633699527573,0.001957427056298977,0.002030557650482842,0.002008698583989699,0.0020767172847877334,0.0019894717611056785,0.00202792540687372,0.0015311943339117462,0.001382758683432133,0.01800179111997521,0.08143303712371026,0.20047876206512433,0.3366299787566289,0.45060103504176463,0.5540113873250424,0.6448559194759854,0.7362968778899428,0.8076534692542914,0.8703676269530731,0.9179399650066709,0.9772885241292635,0.999868679543047,0.9999321734481957,0.9998894143520394,0.9999861767940048,0.9997778487006692,1.0,0.9999198976160063,0.9964543476622703,0.9690360185710936,0.8955790447968098,0.8824231926619455,0.8824364488503781,0.8821147236257896,0.882417487653795,0.8824383835994045,0.7902337449736887,0.474391202304432,0.29694391725567854,0.13492428321566285,0.03254257830359802,0.007022092650998127,0.0003149579088177176,0.0,9.628246953495009e-05,0.00027386145249676014,0.000378602253086583,0.00040960847208936337,0.00041287228461597196,0.0004161360971425804
record_111,0.00034578299714517886,0.0003392596564258198,0.00033925965642581996,0.00034890685044740706,0.00036659337282031766,0.00036861468966293615,0.0004920068951009527,8.200114918349379e-06,0.0,0.01354305254063832,0.10766138662018075,0.22244813891606882,0.34670371889346824,0.4534918205143274,0.5643534138841327,0.6713268243793369,0.7712777017790762,0.8408314840780688,0.8935172663061154,0.9289596427497029,0.9935417837233459,1.0,0.9999809312144895,0.9999921182353225,0.9999749405083335,0.9999989829981061,0.9859470678302736,0.9714428410701349,0.9712785952642724,0.9703708606188656,0.9002382201027639,0.7450943673594048,0.5901934413421551,0.47553769757164055,0.35711472453569604,0.26285056585323846,0.20131523304397866,0.13375158476501267,0.08392660486603555,0.05566806119112275,0.03331278999056996,0.008133999481987935,0.0008529727380753447,0.0003879672671303676,0.0004038493128905266,0.0005219131965678733,0.0006680360286815158,0.0006817350441921698,0.0006817350441921698,0.0006817350441921698
record_112,0.0003914028798950531,0.0005858355754354132,0.0012610747041337186,0.0013108133006672993,0.0012798101478605987,0.001184205964036367,0.001169133662056494,0.000652153704146854,0.00078780442196571,0.015418735979050772,0.12251153251684967,0.2338166561004537,0.32634419159231914,0.42416757952189366,0.5218342392611713,0.616999909913178,0.7076795894035665,0.7976992363477452,0.8686949334002237,0.9256358595794903,0.9945336198261558,0.9999927512883414,0.9999927512883414,0.9999974791354586,0.9999888629863132,0.9999934374592878,1.0,0.9999863470261773,0.9999897778809079,0.9965522901642679,0.890154037061908,0.7678079741379152,0.676396718962618,0.5259078162377561,0.3888535873193277,0.32609133053150735,0.2994887897396759,0.20043094963011537,0.09173427312579029,0.05788359769179591,0.03133634607477208,0.004902542862471007,0.00035372212494537094,6.584115712979879e-05,0.0,0.000281375075441981,0.0002738389244520445,0.00027233169425405724,0.00027233169425405724,0.00027233169425405724
record_113,0.00040183208729656166,0.0004222511674755816,0.00042841541809566293,0.0004731062350912537,0.0004962221749165593,0.0004189956726168511,0.0,0.00046540092181615193,0.0005177970520868446,0.010382139106872237,0.09804078799660823,0.1975827251254718,0.31830263873782005,0.4268096308091319,0.515212651487809,0.6096459273887138,0.7083685200304694,0.7969050737882041,0.8691788318740752,0.9271942159569013,0.9900891596201516,0.9999270875729808,0.9999912505087578,0.9999533360467079,1.0,0.9999457531542978,0.9999714183286086,0.9999492529507946,0.9999760847239377,0.9946396330077284,0.8767110000596131,0.7346003126620753,0.6028936072594765,0.4777277881898462,0.36654146022609163,0.2927746209446042,0.20738598749693907,0.1372283060944471,0.08653046707122145,0.08075646573130715,0.04866681947696391,0.02167646564267535,0.018869521402256728,0.019092894378673893,0.01925713921427475,0.019809001861893626,0.020035659735022807,0.020237680882811856,0.020278742091712067,0.020285311885136104
record_114,0.018905279262287782,0.01948878230652242,0.02000942025138407,0.019862107964659648,0.019876233800372945,0.019799550692215034,0.020029600016688784,0.020370638050338463,0.020394853768704122,0.032351364711747696,0.1111760045995242,0.20091983716568587,0.3331089357415118,0.4393385492453643,0.5430550862924988,0.6425587623770278,0.729726629350675,0.8058216797717394,0.8724466435751821,0.9295027811075292,0.9899511141339987,0.9999713234914092,0.9999745097701415,0.9999808823276062,1.0,0.9999929901867891,0.9998483331323414,0.999945196005804,0.9999700489799164,0.9962197989119715,0.845380948122208,0.7245598232080457,0.6244446005579919,0.48945350196390924,0.4853698512758822,0.48535638746409016,0.47032360860478767,0.3898157797344422,0.29867924227061615,0.11957674916967108,0.034154600705217975,0.012059845258483238,0.0,0.000586604901788781,0.00025677011715309617,0.00013777908725288104,0.00019831838316702538,0.0004843143673131572,0.0005198029200904145,0.0005198029200904145
record_115,0.0003382227531949685,0.00026322879461515293,0.00022123217781045616,0.0001281641718977465,9.449238781056741e-05,0.0,0.0001579604292663711,0.00025722927792876777,0.0004919603682835907,0.0064479503597830575,0.11292897025155171,0.2248622011697555,0.38338831020249947,0.5114445150828286,0.5366260708219349,0.6410828438839243,0.7471547355153721,0.824516848623157,0.8815186851974093,0.9269776447274776,0.9707840032718249,0.9722517431256514,0.9723115454033976,0.9977004424557087,0.9999959039610372,0.9999926170027473,0.9999950780018314,0.9999992617002748,1.0,0.9966190255556908,0.8904380504351685,0.7442342416752774,0.6146609976919329,0.4727926413838323,0.35913364807849407,0.27805208645047713,0.21614293358804415,0.1572201663143206,0.0914439604908912,0.06457478858941838,0.027299501816958845,0.0009522841099168102,0.0001730582235928446,0.00014559651834794693,0.0002588760524831491,0.0004522522269159686,0.00044195408744913213,0.0004465310383232816,0.00040877119361154774,0.00043410788595058995
